n_faults,slowdown,baseline,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
4,20.0,adaptive,6,16179,17.352829933166504,140164,0.09896604689867439,0.019093645551956584,0.0360667444876011,0.04839398240517411,16.60991048150569,18.958759585287908,2.5345595880832215,2548.4363636363637,2525.0363636363636,0.009182100967438144,0,0.00781941154647413
4,20.0,adaptive,8,50110,17.427507400512695,139946,0.09688977999789135,0.01905913260638492,0.03587237578120295,0.048300922957962816,16.916905133220403,19.207138618886127,2.5342665878604427,2544.4727272727273,2521.2181818181816,0.009139239420919498,0,0.007831592185557287
4,20.0,adaptive,7,80187,17.643836736679077,140166,0.11000561528188949,0.01913982752437704,0.03621010169514527,0.04852955853888439,18.650878867541735,21.47258211853603,2.535527474167452,2548.4727272727273,2524.981818181818,0.009217641938843942,0,0.007833568768460255
8,3.0,no_mitigation,0,13115,16.992818117141724,140010,0.036491593893358654,0.027309413069906086,0.12518621655764672,0.16336979894273274,0.1955121454001531,0.2693206837169271,5.982179057621708,2545.6363636363635,2244.3636363636365,0.11834868937933005,0,0.10470680665666739
8,3.0,no_mitigation,1,40076,17.15574550628662,141055,0.03768885203531186,0.02845655198409247,0.1282710039133506,0.16511557162357315,0.19357992898589554,0.23992836922158034,5.802374501164954,2564.6363636363635,2252.4,0.12174683634043458,0,0.10393109070929779
4,20.0,adaptive,9,46256,17.342500686645508,140739,0.10479833835922824,0.019416122559260174,0.03690405798712675,0.049274761049155874,17.988504265762433,20.278196218749976,2.537827050625778,2558.890909090909,2534.5636363636363,0.00950695969134355,0,0.007801675441775201
8,3.0,no_mitigation,2,15174,17.384825944900513,141251,0.03860043081898377,0.029040586485521658,0.13179626740509676,0.16923322457679646,0.2010405553786833,0.23676806308865928,5.827472687618365,2568.2,2239.2363636363634,0.1280911285583819,0,0.10377271665333343
8,3.0,no_mitigation,3,38017,17.06956386566162,140765,0.03694176231390328,0.027848179136469753,0.12629386670156062,0.16186728487614457,0.18887864773678187,0.23914595743972455,5.812490794565612,2559.3636363636365,2260.909090909091,0.11661279437360139,0,0.10413099847263169
8,3.0,no_mitigation,5,4086,16.847262620925903,140991,0.03743415495206601,0.028173846083653586,0.12770493118870263,0.16566428654234217,0.19855379946636453,0.23815092403158644,5.880073528138577,2563.4727272727273,2254.909090909091,0.12036938527991148,0,0.10397117546510061
8,3.0,no_mitigation,4,49105,17.142361164093018,140571,0.036345533527584774,0.02744886274517544,0.12532815986124746,0.15681367967009993,0.1808689628523876,0.22712363151777026,5.712939043263727,2555.836363636364,2268.927272727273,0.11225643980621892,0,0.10427470815459804
8,3.0,no_mitigation,7,2027,17.148684978485107,140773,0.0370076978758205,0.027833928267696706,0.12674286515350977,0.16164361506251482,0.19132350945961243,0.23537035418132746,5.807430899005153,2559.509090909091,2259.4363636363637,0.11723839088461566,0,0.10413218443877732
8,3.0,no_mitigation,6,94339,17.30880856513977,140518,0.03717426062314324,0.02792163113436885,0.12780136094072406,0.1636125551649745,0.19178454987208726,0.23983533193574047,5.859706203323599,2554.8727272727274,2249.909090909091,0.11936549054213695,0,0.1043211545851777
8,3.0,no_mitigation,8,71730,16.970789432525635,140257,0.03647584987266355,0.02747803816343719,0.12397075515822624,0.16091390434089053,0.19039496765857816,0.23919389397839552,5.856091449607407,2550.1272727272726,2250.7272727272725,0.11740590487462302,0,0.10452241242861318
8,3.0,no_mitigation,9,68096,17.141845226287842,140608,0.0373464133933148,0.02809015264431025,0.12776675874601942,0.16436774592341852,0.19353586712918652,0.2342860439974359,5.851436551617021,2556.509090909091,2249.090909090909,0.12024920345926263,0,0.10425438097405552
8,3.0,fixed_speculation,0,2510,17.798781633377075,140403,0.036751382019964945,0.027663511611066838,0.12596973674029444,0.15939668134761256,0.1895433913214589,0.23623397192811524,5.76198291773795,2552.7818181818184,2253.5454545454545,0.11721971752740326,0,0.10440660099855416
8,3.0,fixed_speculation,1,93856,17.6804838180542,140785,0.036791763451512714,0.02759415380043606,0.12416773403269585,0.16142998883588378,0.209232011755423,0.26625099721082535,5.850151811262744,2559.7272727272725,2249.909090909091,0.12103562169265192,0,0.10413751464999822
8,3.0,fixed_speculation,3,59925,17.743419408798218,140662,0.037215684175697934,0.0279357888012548,0.1254305194601345,0.16756969570603558,0.20357758446136434,0.2579008830414402,5.998387834980654,2557.490909090909,2234.818181818182,0.1261676927670586,0,0.10417881161934282
8,3.0,fixed_speculation,5,14691,17.60071635246277,140581,0.03618910616423044,0.027360830692678917,0.12281071532879739,0.1601693693845279,0.19530168235692602,0.26806690499748953,5.85396588223417,2556.018181818182,2264.1272727272726,0.11419750890945433,0,0.10408234398674074
8,3.0,fixed_speculation,4,38500,17.827311754226685,140419,0.036752331055732605,0.02769924095706955,0.1257765320657491,0.1610293068049235,0.18954212761845063,0.22933425594923307,5.813491678508423,2553.072727272727,2256.2363636363634,0.11626631723627144,0,0.10440894750710374
8,3.0,fixed_speculation,2,4569,18.010148763656616,141190,0.03861124674808495,0.028878112359999264,0.13063628212847617,0.17176490812233577,0.20860148346230348,0.24520061546214933,5.947927135301864,2567.090909090909,2225.2545454545457,0.1331609887385792,0,0.10383879878178341
8,3.0,fixed_speculation,6,40559,17.787744522094727,141247,0.03875476703814315,0.028932118484469527,0.13200540534837818,0.17156445226789882,0.2072543064864288,0.2544871568875706,5.929895951449007,2568.1272727272726,2225.327272727273,0.1334824810438452,0,0.10381105439407563
8,3.0,fixed_speculation,8,74490,17.725176095962524,139651,0.03530476126070576,0.026537178281136775,0.11866196227900261,0.15385297961404198,0.19085761910667798,0.23477051088803336,5.797638994776025,2539.109090909091,2245.6,0.11559530543998969,0,0.10498313653321495
8,3.0,fixed_shedding,0,88685,17.778400897979736,140852,0.03721955515225551,0.02800880826270724,0.1270971195799074,0.1638160841770501,0.19612495238850208,0.23216704432217483,5.848734535241385,2560.9454545454546,2256.018181818182,0.11906824184250135,0,0.10407377957004516
8,3.0,fixed_speculation,7,70856,18.11849308013916,141167,0.03748018294791555,0.02826842668309837,0.12916160908494154,0.16258470830234853,0.18994076268748525,0.23085574301670775,5.7514593976168324,2566.672727272727,2267.6363636363635,0.1165073990380188,0,0.10384863317914243
8,3.0,fixed_speculation,9,72915,17.974252939224243,140916,0.03788378609211261,0.02846378109957426,0.1297916400147472,0.1670341755424455,0.20060539243206102,0.26524349393623226,5.868305934412343,2562.109090909091,2248.090909090909,0.12256237758664737,0,0.10401941582219194
8,3.0,fixed_shedding,1,7681,18.171711444854736,140576,0.03689220020350382,0.027721739324615413,0.12419975388955873,0.1642219523880355,0.20095843210432948,0.2665568268894418,5.923941151925313,2555.927272727273,2247.490909090909,0.12067493740040974,0,0.10428522649669929
8,3.0,fixed_shedding,2,90744,18.144306898117065,141287,0.038230300484122536,0.028769228587794515,0.1307007855100265,0.16826122615116174,0.20178581831605838,0.2493859436614443,5.848652689371983,2568.8545454545456,2250.9636363636364,0.1237481155378768,0,0.10375335310396569
8,3.0,fixed_shedding,3,5622,18.058807134628296,140879,0.03728709733392781,0.028048754284153432,0.12741773943039478,0.16446228209669486,0.19932957852404184,0.24584730608648186,5.86344336117666,2561.4363636363637,2254.1454545454544,0.11996819966070174,0,0.10405383343152634
8,3.0,fixed_shedding,4,75325,18.068204641342163,141204,0.03851229775499799,0.028940158504461966,0.13028686264435307,0.17021711013573546,0.2033952378630867,0.23690898442839625,5.8816923932704634,2567.3454545454547,2234.909090909091,0.12948641681538767,0,0.10382850344182884
8,3.0,fixed_shedding,6,26734,17.754509925842285,140410,0.03661670341638516,0.027388065969489617,0.12519170734353557,0.1628912209075962,0.19911515039378955,0.24854462143167666,5.947525505782609,2552.909090909091,2249.3636363636365,0.11890178762196425,0,0.1044156399116872
8,3.0,fixed_shedding,5,71691,18.170745134353638,140826,0.03694418078704708,0.02779124497792118,0.12596854520170275,0.1613179131807576,0.18719465617231332,0.23382513505119995,5.804630678075667,2560.4727272727273,2260.927272727273,0.11698834022126596,0,0.10409299419141352
8,3.0,fixed_shedding,7,25159,18.14973282814026,140663,0.03750513843959649,0.02804593923419496,0.12830685534320024,0.16684152398008414,0.20059461666504816,0.24255404519545465,5.948865630310677,2557.509090909091,2240.0,0.12414778584275893,0,0.10422783532272169
8,3.0,fixed_shedding,8,39335,18.090651035308838,140994,0.037724687196132624,0.028435177517108556,0.1284068057450583,0.16596880700829927,0.19561041627356815,0.2461744677755746,5.8367424261178265,2563.5272727272727,2251.4545454545455,0.12173567669546222,0,0.10394768571712272
8,3.0,fixed_shedding,9,59090,17.76666569709778,140895,0.037596261589013184,0.02811237370878139,0.12773975659558096,0.1672400118470989,0.20365646504766483,0.24911039114152445,5.9489822374856445,2561.7272727272725,2237.109090909091,0.12671847829944285,0,0.10403491962099436
8,3.0,fixed_isolation,1,76324,17.419070959091187,140036,0.03484390641363955,0.02687751978203501,0.11638181508045609,0.15559972925764048,0.18503143078445572,0.23545286208767635,5.789214574837507,2546.109090909091,2271.9454545454546,0.10767945385472306,0,0.10230226513182325
8,3.0,fixed_isolation,0,10798,17.646050930023193,140244,0.035948361482915345,0.027132962445902464,0.12313383028558535,0.1560818814009801,0.179482994924281,0.2196679188495274,5.752482122517038,2549.890909090909,2265.109090909091,0.11168392230683666,0,0.10451784033541542
8,3.0,fixed_isolation,2,76867,17.440627813339233,141156,0.037954708151267565,0.028533753293866315,0.12961641814791847,0.16730651081071213,0.200479133726415,0.2541778243561623,5.8634596398040895,2566.4727272727273,2250.672727272727,0.12304825866417297,0,0.10384964153135538
8,3.0,fixed_isolation,4,74808,17.543965816497803,140497,0.03656540701163129,0.027459944963226235,0.12433191982585733,0.1617598605697124,0.19506849296060536,0.22732516579950612,5.890756911069476,2554.490909090909,2253.6363636363635,0.11777475675637203,0,0.104350982583258
8,3.0,fixed_isolation,3,21558,17.55930519104004,140372,0.036533579861669906,0.027401021883072474,0.12365731474286305,0.1628846016888166,0.1974338916694313,0.23405552600002721,5.944471793201326,2552.2181818181816,2249.2545454545457,0.1187060097455333,0,0.10442965833642037
8,3.0,fixed_isolation,5,44511,17.567543029785156,140650,0.03736376733907123,0.027981624557811724,0.12726514913710818,0.16582272813937735,0.20134017627345735,0.2556088659764768,5.926129406703231,2557.2727272727275,2238.7454545454543,0.12455741201564166,0,0.10421613935300392
8,3.0,fixed_isolation,8,55973,17.230894565582275,140425,0.03582773028662756,0.02713469429027171,0.12038500094115745,0.15850942539021057,0.1862019919695078,0.22087333820561383,5.841577712082024,2553.181818181818,2264.836363636364,0.11293573081716218,0,0.10438312266334342
8,3.0,fixed_isolation,6,40877,17.74947476387024,140936,0.03776085409584334,0.028322586094432722,0.1284689837549653,0.1655012148253535,0.202440385395606,0.24642748021089744,5.843435845637186,2562.4727272727273,2244.6181818181817,0.12404211840835556,0,0.1039975591757961
8,3.0,fixed_isolation,9,8521,17.643165349960327,140704,0.03772039815144506,0.02831059091748145,0.1283690920595885,0.16776463122882737,0.20168990634928585,0.2377823287437426,5.925861163330036,2558.2545454545457,2237.818181818182,0.12525585626563565,0,0.10419035706163293
8,3.0,fixed_isolation,7,57548,18.126121997833252,140573,0.0364462483348444,0.02797489576285983,0.12006255565197813,0.16027909718190908,0.18957472347902993,0.23367019881543705,5.729390326976646,2555.8727272727274,2251.927272727273,0.11892041857255661,0,0.10244499299296451
8,3.0,adaptive,0,42421,17.58048963546753,140979,0.03803173514792915,0.028582428931031245,0.12936361082902972,0.16872770692488573,0.2013671582039996,0.24861561068103555,5.90319693725197,2563.2545454545457,2235.8727272727274,0.12772114995850445,0,0.10398002539385298
8,3.0,adaptive,1,53945,17.673730850219727,140312,0.036406095294782524,0.02741618567200632,0.12499407838949281,0.16036491047266652,0.18671291115584465,0.22144788141849858,5.849278684905076,2551.1272727272726,2259.581818181818,0.11428103084554421,0,0.10446718741091282
8,3.0,adaptive,2,23648,17.440248727798462,140459,0.037020213388230624,0.02778838385868454,0.12358561219325781,0.16588226375944515,0.20468325120122563,0.26815206863002583,5.969482234124348,2553.8,2236.7818181818184,0.12413586883005005,0,0.1043293772559964
8,3.0,adaptive,4,78411,17.118303060531616,140638,0.03701128632485479,0.02792585064074693,0.12576967434164724,0.1623063267976426,0.19675595530771678,0.2453192634542134,5.812045938569176,2557.0545454545454,2259.2363636363634,0.1164692330664543,0,0.10424636300288684
8,3.0,adaptive,3,20014,17.4712872505188,140688,0.03722868045435186,0.027902642567076086,0.1268789808513482,0.16553333115781413,0.1970041741319652,0.22722701022249225,5.9325324029752045,2557.9636363636364,2245.3818181818183,0.12219947685659047,0,0.10417377459342658
8,3.0,adaptive,5,76836,17.436344623565674,140940,0.03883515710440681,0.028847618912516637,0.13026180653294298,0.17453239743607413,0.21973605758783574,0.26805851436918005,6.050149163622881,2562.5454545454545,2195.1272727272726,0.14338016177096638,0,0.10400879807010076
8,3.0,adaptive,6,87658,18.355790615081787,140904,0.037159236030955084,0.027903872219347647,0.12526643763608886,0.1653641235184347,0.20311825024641933,0.24063762641672426,5.926207023116188,2561.890909090909,2251.6545454545453,0.12109663316868223,0,0.10402827456991995
8,3.0,adaptive,8,85599,17.337786436080933,141297,0.037955148175887,0.028574590059108118,0.12967105168484278,0.16640639738380492,0.19910748429380082,0.23429399113916105,5.8235795173118525,2569.0363636363636,2253.672727272727,0.12275561406116195,0,0.10373185559495247
8,5.0,no_mitigation,3,50124,17.138983964920044,140647,0.15808512511266118,0.12158208531305092,0.6398729615951232,0.9851492238097821,1.1239952715251151,1.2330693379438031,8.102749852276418,2557.2181818181816,132.07272727272726,0.9483529687799953,0,0.06254665936706791
8,5.0,no_mitigation,2,5126,17.191163539886475,140147,0.12011812963376307,0.08630765322472023,0.40758901709834766,0.8794001119193818,1.0162765417415567,1.1180231200477877,10.18913247043895,2548.1272727272726,545.8,0.7858034777769056,0,0.06275553525940619
8,3.0,adaptive,7,10767,18.3260817527771,141909,0.0396195971516363,0.02979163881202851,0.13409152706868077,0.17361350181566063,0.2058906810948922,0.23966660787581162,5.827591523617808,2580.163636363636,2229.909090909091,0.1357489658865893,0,0.10327745245192342
8,5.0,no_mitigation,0,39057,17.73184037208557,140444,0.11409830465703949,0.0819576336334471,0.45601509481357677,0.7893045666920429,0.9247394726645739,1.0313332181717456,9.630641243525677,2553.5272727272727,421.92727272727274,0.8347668821736778,0,0.06262994503147162
8,5.0,no_mitigation,1,48065,17.735805988311768,140551,0.23242088249734286,0.17953723295997293,0.5630351459313498,1.696771365999325,2.0181874557719124,2.0999740959152646,9.450804927898233,2555.4727272727273,178.83636363636364,0.9300182851776223,0,0.06257515065705686
8,3.0,adaptive,9,12826,18.298943996429443,140465,0.036811797092713615,0.02765966736371439,0.12686052031394685,0.16089414919847528,0.1877323108244819,0.21866594423012486,5.8169227808410255,2553.909090909091,2255.690909090909,0.11676930196134268,0,0.1043533976435411
8,5.0,no_mitigation,6,82480,17.536627292633057,140484,0.12292212331374074,0.09048565148801746,0.5443026068629361,0.7676460044970799,0.9124542026382363,0.9862125562760511,8.483621346294171,2554.2545454545457,228.5090909090909,0.9105378548446799,0,0.06261923065971925
8,5.0,no_mitigation,5,4642,17.753411769866943,140524,0.13432671175117056,0.10115988583283197,0.5642927499305577,0.8523522691113236,1.0691435602070873,1.1726144607765008,8.425793110520575,2554.981818181818,242.70909090909092,0.9050055506532692,0,0.06258005749907489
8,5.0,no_mitigation,7,70711,17.421688556671143,140170,0.09556603494504139,0.0639259873248541,0.42099750640787637,0.6756289949826364,0.8713029780364331,0.991712787295576,10.568925459833379,2548.5454545454545,754.2727272727273,0.7040379539131055,0,0.06274523792537633
8,5.0,no_mitigation,4,3067,18.05467677116394,140505,0.25606772364107927,0.22216718596686746,0.668694432604176,1.6829646931938649,1.8364738422628066,1.951024659588704,7.575217221524564,2554.6363636363635,246.1090909090909,0.903661791395324,0,0.06258140279705349
8,5.0,no_mitigation,9,68652,17.118507146835327,140464,0.12189548549366636,0.09005406935728288,0.5342592228202625,0.7912168347804793,0.8923871074837846,0.9929948535179918,8.786019781531303,2553.890909090909,266.96363636363634,0.8954678778904204,0,0.06262102745187378
8,5.0,no_mitigation,8,67077,17.505553722381592,140485,0.20408711106082772,0.1684301739204237,0.5933317816430146,1.3327525692675466,1.4883678099124107,1.571496006178407,7.91278984190337,2554.2727272727275,224.8181818181818,0.9119834857814002,0,0.06261166672598498
8,5.0,fixed_speculation,3,46480,17.475284099578857,140564,0.1551212009515338,0.119074093226609,0.6404619860191528,0.9627039256874083,1.1168865752940664,1.2091636359038418,8.084915027278804,2555.7090909090907,164.5090909090909,0.9356307447141515,0,0.0625551350274608
8,5.0,fixed_speculation,1,80411,17.939115524291992,140375,0.11429320248628393,0.07954060751616154,0.4439797473628637,0.826131191936396,0.945884731301483,1.017898843323195,10.386282148631283,2552.2727272727275,503.27272727272725,0.8028138913624221,0,0.06267497773820124
8,5.0,fixed_speculation,4,48055,17.88032627105713,140284,0.10006304769293985,0.0701174570882781,0.45077451891601433,0.6767311785742753,0.8135405513773502,0.9437651655920511,9.651393628298138,2550.6181818181817,602.4363636363636,0.7638077043711329,0,0.06269424880955775
8,5.0,fixed_speculation,2,50114,18.520062685012817,140541,0.1387306754567853,0.09813149509136032,0.5344715953488262,0.956511390803556,1.1436918006698704,1.2443840269132664,9.747241595708338,2555.2909090909093,252.6727272727273,0.9011178232686547,0,0.06257248774379007
8,5.0,fixed_speculation,0,84045,18.894917249679565,140363,0.1262710941632605,0.09855872197320892,0.45837593556650463,0.8375390699346198,0.947580563234212,1.030149560333676,8.497868612402328,2552.0545454545454,407.72727272727275,0.8402356746436026,0,0.06264471406282282
8,5.0,fixed_speculation,5,44421,19.357719659805298,140398,0.12384704243387551,0.09493436486337892,0.46347624442299146,0.8454144956929265,0.9858888949498614,1.1130011209732587,8.90525255959285,2552.690909090909,416.2,0.8369563668998133,0,0.06262909728058805
8,5.0,fixed_speculation,6,45996,17.0140962600708,140445,0.11807398789356423,0.08987036905453039,0.46213413027698064,0.7533762623047926,0.8885203113165153,0.9665210373074729,8.382921648487597,2553.5454545454545,397.6363636363636,0.8442806792694649,0,0.0626223788671722
8,5.0,fixed_shedding,2,18513,17.204487800598145,140450,0.17672885973964636,0.1299403472261531,0.4998210750736242,1.342578491242592,1.534018889942218,1.6494001216274867,10.332267997605989,2553.6363636363635,332.8727272727273,0.8696475614097544,0,0.06262726949092204
8,5.0,fixed_speculation,9,86360,17.92523217201233,140313,0.09926658167018075,0.06774089275992878,0.41750180953816013,0.6575565074304992,0.9637039429581122,1.0811319636526164,9.70693595315986,2551.1454545454544,632.4,0.7521113510508649,0,0.06265278341992546
8,5.0,fixed_shedding,5,86157,16.87475323677063,140142,0.0895507961329751,0.06196497791659539,0.3920835848304309,0.6387809483648881,0.7853521418566174,0.8712206204311954,10.308741644751084,2548.0363636363636,845.1636363636363,0.6683078591714119,0,0.06277918111629632
8,5.0,fixed_speculation,7,84301,18.779105186462402,139940,0.08774288589391686,0.06000431792590888,0.38470717944025645,0.6391509107499674,0.7582657089173409,0.8447807379817682,10.651748621477,2544.3636363636365,906.3636363636364,0.6437759039588395,0,0.06284836358439332
8,5.0,fixed_shedding,3,36737,18.041574478149414,140221,0.09487602597427036,0.06782775585138268,0.43373893374235806,0.6277177256451947,0.8179407522261294,0.9424158683508139,9.254584907992331,2549.4727272727273,665.5090909090909,0.7389620670227712,0,0.06272954835580975
8,5.0,fixed_speculation,8,12065,19.319474697113037,140086,0.08059082219224355,0.055723339824788276,0.394787105109655,0.5593983996740558,0.6727628015325692,0.7680296684154015,10.038852686019547,2547.018181818182,1020.8181818181819,0.5992104849877932,0,0.06279000042830832
8,5.0,fixed_shedding,6,69093,18.545687437057495,140349,0.17430294903283225,0.1497498082595996,0.4830228018714827,1.1387034483288296,1.2823786108190436,1.3730548700800043,7.60403944127143,2551.8,362.94545454545454,0.8577688476583374,0,0.0626580880519277
8,5.0,fixed_shedding,4,67034,18.836480140686035,140361,0.1406710202088454,0.10154029809338283,0.47953395067170135,0.9823402282735214,1.2036255690870634,1.3355175173301035,9.674387870814597,2552.018181818182,389.27272727272725,0.8474647516047905,0,0.06266698014405711
8,5.0,fixed_shedding,7,84098,18.553934812545776,140679,0.22189994587970535,0.16479848510004302,0.7474110586807537,1.3138936765239029,1.7196690065672204,1.795535527364848,7.972729092298919,2557.8,76.05454545454545,0.9702656402163792,0,0.06253243199056006
8,5.0,fixed_shedding,1,34678,19.73659586906433,140408,0.11527433082489406,0.08543904900761312,0.44401913977257956,0.7644478658570041,0.8824066604082609,1.0142469256920563,8.947289029269125,2552.8727272727274,435.41818181818184,0.829439917953393,0,0.062638880975443
8,5.0,fixed_isolation,2,88194,16.576303005218506,140494,0.12012872065332654,0.08930633742991922,0.48941905282489306,0.7722726996002274,0.9484959658774189,1.043085260310427,8.647456852726133,2554.4363636363637,333.27272727272725,0.8695317949520976,0,0.06260765584295415
8,5.0,fixed_shedding,0,31044,20.45118236541748,140050,0.09484263815583849,0.06447384194195749,0.4041508131075922,0.6821229648346417,0.8465026387216151,0.9205875611870553,10.579840510337856,2546.3636363636365,804.1272727272727,0.6842056408425562,0,0.06281328097108176
8,5.0,fixed_isolation,1,89769,17.429980278015137,140421,0.16511695621727515,0.13057878767774866,0.6004995247004317,1.1239414141719561,1.2897170241233944,1.3876997623798744,8.607381291865691,2553.109090909091,268.3090909090909,0.8949088811502554,0,0.06261883906253338
8,5.0,fixed_shedding,9,50167,18.485982656478882,140331,0.09443641194526346,0.06575547009715521,0.4271075739441237,0.6391221580015186,0.8432710580277153,0.9497762893451167,9.719680462434548,2551.4727272727273,710.6545454545454,0.7214728035858078,0,0.06267325109918692
8,5.0,fixed_isolation,0,86135,18.7400963306427,140387,0.12804776503727766,0.10120181635995351,0.4969705958211548,0.7983835396368328,0.8928743849171206,0.9896626210921227,7.889023817489115,2552.490909090909,306.6909090909091,0.8798464245264875,0,0.06266249723977291
8,5.0,fixed_shedding,8,80464,19.984660148620605,140201,0.09606151293784719,0.06722322207219733,0.43104129255596213,0.6732244707227295,0.8040467166526908,0.9081590992979542,10.014760524267798,2549.109090909091,679.7454545454545,0.7333399904422936,0,0.06273136425560445
8,5.0,fixed_isolation,3,64997,18.777942657470703,140503,0.18965618622567434,0.15596186260554035,0.6946389881622616,1.1416058010306778,1.2922056176528511,1.389963004448827,7.319775373022018,2554.6,229.74545454545455,0.9100659772389201,0,0.06263211461676975
8,5.0,fixed_isolation,4,61363,17.16605830192566,139896,0.07797984767726121,0.053561924350869816,0.3845086503835553,0.5467314343508661,0.7085725972825839,0.8405347102085656,10.207464369080077,2543.5636363636363,1112.709090909091,0.5625393149196546,0,0.06284668610968147
8,5.0,fixed_isolation,7,29007,16.125694274902344,140573,0.16442269491078537,0.1347891993502941,0.5451944766582936,1.0776486867745572,1.2451267730507327,1.3260387110328722,7.995067052619938,2555.8727272727274,238.38181818181818,0.906731733689969,0,0.06255824375947017
8,5.0,adaptive,5,85450,15.922719955444336,140673,0.2447846489875055,0.20815781672160227,0.8318535036774857,1.365058733762787,1.4498971828613187,1.5335344603182293,6.557806741355601,2557.690909090909,56.836363636363636,0.9777782516900898,0,0.06252799044592779
8,5.0,adaptive,4,55153,16.032778024673462,140546,0.1206520813364152,0.08848582807086203,0.549589297024951,0.7448307020949186,0.927053376405188,1.0656342203775502,8.417514062234197,2555.3818181818183,205.92727272727274,0.919414284291264,0,0.06260583723478434
8,5.0,fixed_isolation,6,24184,18.123066186904907,140521,0.23537137773633193,0.21975734065670594,0.6464748769122757,1.5075130393128626,1.6167434368546545,1.7029445254538302,6.859898444383822,2554.927272727273,209.0,0.9181972801218323,0,0.0625956262764996
8,5.0,adaptive,0,48965,17.799943923950195,140211,0.132946749062401,0.10331058399186333,0.42604404696198994,0.9460161522899116,1.1396141657032886,1.2456132553627484,9.157010983157537,2549.2909090909093,546.8181818181819,0.7855018507820356,0,0.06273402229496973
8,5.0,adaptive,8,8857,16.044859886169434,140315,0.1034881148787089,0.07574674842020812,0.44345963159700763,0.6889499050678604,0.8327826534385442,0.9113957052622936,9.095438674751861,2551.181818181818,498.6,0.8045611659480455,0,0.06268039767665609
8,5.0,adaptive,1,45331,17.88548994064331,140363,0.15041680690315645,0.11340089010581877,0.4953746696960752,1.015830046560712,1.3265619166531541,1.4453094220058205,8.957866605921712,2552.0545454545454,334.6363636363636,0.8688757008613381,0,0.06265896283208539
8,5.0,fixed_isolation,5,31066,20.75542640686035,140482,0.12208720683714243,0.0906541225411619,0.519543911432241,0.7723990424217657,0.9604098299073985,1.0413557253580663,8.520285903942808,2554.2181818181816,256.1090909090909,0.8997309263820276,0,0.06262724050056236
8,5.0,adaptive,2,46906,17.44585871696472,140456,0.14916968761222837,0.12441980065295155,0.4597929767166504,0.9881554234493993,1.1150951954524975,1.2085657045239557,7.942107431964912,2553.7454545454543,357.1636363636364,0.8601412542006037,0,0.0626317138463291
8,5.0,fixed_isolation,9,95076,19.02077865600586,140257,0.12783282064185525,0.09593852434509387,0.47797329331865684,0.882324553004435,0.9977461604141036,1.1186434436506723,9.19677010906157,2550.1272727272726,434.0181818181818,0.8298052860106804,0,0.06268492838147116
8,5.0,adaptive,6,10916,17.790581703186035,140275,0.10230178963375841,0.06880348025619654,0.43797177032912293,0.7079949540257569,0.9212710823701866,1.010792392826474,10.290103805642794,2550.4545454545455,677.6727272727272,0.7342933523436108,0,0.06269114239885938
8,5.0,fixed_isolation,8,25373,20.052551746368408,140644,0.2019965643791602,0.16836599214781245,0.6941743094395311,1.2407813421778437,1.3808848469761517,1.4611059618965,7.3695484839273995,2557.163636363636,168.43636363636364,0.9341315662239413,0,0.06254799351554279
8,5.0,adaptive,3,43272,19.015986680984497,140254,0.11663456542171619,0.08545088395683464,0.4200768652789035,0.7956945191938912,1.0865990536822223,1.194709256849002,9.311717823724736,2550.072727272727,560.0545454545454,0.7803770302451267,0,0.06270765896159824
8,5.0,adaptive,7,87509,18.298731565475464,139497,0.33716963842931924,0.2595689010249771,0.5515996719483849,2.1217394952921937,2.692187783352554,2.8474976952001185,8.174089757724978,2536.309090909091,132.72727272727272,0.9476691255009069,0,0.05533452332308222
8,10.0,no_mitigation,2,38730,16.605377912521362,136241,0.6779069132221982,0.27939778589237463,0.47953017589146185,17.18958514553986,24.40045101944338,25.09709349329931,61.523698516928725,2477.109090909091,81.83636363636364,0.9669629553511792,0,0.032236991801293295
8,10.0,no_mitigation,1,35096,17.676147937774658,136228,0.6404653884107266,0.252089049211186,0.4302058438412089,17.17607734658623,23.829230799452585,24.554599453447743,68.13496024651621,2476.8727272727274,80.50909090909092,0.9674956690254574,0,0.03225474939072731
8,5.0,adaptive,9,21440,20.1516432762146,140640,0.16057351460088756,0.12566055537274678,0.6430156210780587,0.9773514040464387,1.1321270868899167,1.2453511375433308,7.777710365415163,2557.090909090909,136.23636363636365,0.9467221274175199,0,0.06252844141069397
8,10.0,no_mitigation,3,14461,17.611295461654663,136293,0.777529152574322,0.4210452341604771,0.693210352921031,16.337410082992175,23.390615559910028,24.199899979014333,38.80203065489476,2478.0545454545454,30.236363636363638,0.9877983462100034,0,0.03225404092653328
8,10.0,no_mitigation,0,36671,21.793262004852295,136242,0.6906197473442016,0.30553824657926043,0.48580832131796364,16.739837963069032,24.095818424756544,24.952601547474046,54.788027850799715,2477.1272727272726,68.07272727272728,0.9725194873827454,0,0.03226611470765256
8,10.0,no_mitigation,4,72661,18.424819469451904,136249,0.6281739622182553,0.24342887387121692,0.3671088491910581,17.54813894816538,24.426291459864963,25.293604679709247,72.08733569317258,2477.2545454545457,99.9090909090909,0.9596694287664497,0,0.03225711748343107
