param_name,param_value,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
decision_epoch,1.0,7,58355,16.041191577911377,140653,0.018595245217184628,0.01794978813001702,0.03026204274930108,0.037823091586630296,0.061202749150610594,0.1960371836555055,2.1071608930792673,2557.327272727273,2553.672727272727,0.0014290487938401599,0,0.014062977682665852
decision_epoch,1.0,8,38011,15.791377782821655,140267,0.018692127093718404,0.01795611201533376,0.03086148239901759,0.03861633568837098,0.07780688283973411,0.238224568234358,2.1505956108646607,2550.309090909091,2545.109090909091,0.0020389685385728646,0,0.0139234459994154
decision_epoch,2.0,1,36269,15.638166427612305,140635,0.018978378875848176,0.018010579694660578,0.030816029697766464,0.03822923809908937,0.15047424328903114,0.26416282258245616,2.1225989805549026,2557.0,2547.672727272727,0.003647740605112525,0,0.015067372986809827
decision_epoch,1.0,6,40070,16.179864168167114,140212,0.018536501724846215,0.017883464671418103,0.03028878547454789,0.03779424840543034,0.06455556005631286,0.20904413836430713,2.1133627683361746,2549.309090909091,2545.072727272727,0.001661769320742875,34,0.014192793769434857
decision_epoch,1.0,5,56296,16.275387287139893,139837,0.018394082492593188,0.017767771589886294,0.029796682945545425,0.037163691953226385,0.09224834669207965,0.16885029211418967,2.0916349450586456,2542.490909090909,2537.109090909091,0.0021167502163232906,0,0.01392335361885624
decision_epoch,2.0,2,16922,15.597389698028564,140611,0.018903267094168764,0.018047343066278643,0.03134885831848777,0.039304816941837094,0.10186293229912263,0.20956676915968409,2.177872764843592,2556.5636363636363,2545.7090909090907,0.00424575602193285,0,0.01688345861988038
decision_epoch,2.0,0,18981,15.832067489624023,140590,0.018490437746174624,0.017741744805897852,0.029874454761763935,0.03804156086530788,0.10807590124946868,0.20550199563424165,2.1441837475117893,2556.181818181818,2546.090909090909,0.003947649192687958,0,0.020172131730564053
decision_epoch,2.0,4,82991,15.405157327651978,140888,0.0190688667548634,0.018077869266964086,0.0314030667348625,0.03876271606095622,0.14354398785089365,0.2448033648538619,2.1442082298820524,2561.6,2551.672727272727,0.003875418772358185,0,0.015317131338368066
decision_epoch,2.0,7,50635,15.316697597503662,140440,0.018655418483514895,0.01788916356893111,0.030410728841509624,0.03829507283158447,0.10114470813112905,0.1719098725779471,2.140685487279751,2553.4545454545455,2544.4363636363637,0.003531757334092851,0,0.017025064084306464
decision_epoch,1.0,9,92286,16.102438926696777,140479,0.018574537643514646,0.017941136740581953,0.030006104667742763,0.03750588936591633,0.06862241761822864,0.21416569203709201,2.0904968234860997,2554.163636363636,2549.836363636364,0.001694203404067512,0,0.014279714405711887
decision_epoch,2.0,6,80932,15.638046979904175,140398,0.01861428259527503,0.017847219034917927,0.03001505743111287,0.03816932740831235,0.1090600275496338,0.17714020590453927,2.1386708670765118,2552.690909090909,2543.5272727272727,0.003589794726420604,0,0.016873459735893673
decision_epoch,2.0,3,70200,16.005223751068115,140575,0.018507703212585377,0.017678263818634576,0.02993611534594933,0.03918232599231602,0.0972924005630688,0.13537776172951332,2.216412561453807,2555.909090909091,2540.327272727273,0.0060963898274942205,0,0.021099057442646275
decision_epoch,2.0,5,84566,15.778342723846436,140712,0.018641858032481542,0.017766193002410446,0.030370172321420585,0.038940907850439896,0.1280265658583328,0.2238005621678969,2.1918543744941053,2558.4,2545.7818181818184,0.00493205981010859,0,0.02198106771277503
decision_epoch,2.0,8,47001,16.31112313270569,140678,0.01885823435639843,0.018000492553992054,0.030446287854088892,0.038218632287348425,0.11542364200242294,0.19695738991093314,2.1231992498378887,2557.7818181818184,2546.3454545454547,0.004471203741878617,0,0.016072164801888
decision_epoch,2.0,9,48576,16.165414571762085,140230,0.018628632445891528,0.01780639934519712,0.029889751383724843,0.0378753182255609,0.12479254374766272,0.24377137139827276,2.1270621584580445,2549.6363636363635,2540.163636363636,0.003715324823504243,0,0.015253512087285174
theta_iso,0.3,0,68780,17.215086698532104,140747,0.018663633480337866,0.01804755804671032,0.030299594466153934,0.03761724279168163,0.05056761318978421,0.1672856244021368,2.084339759114305,2559.0363636363636,2556.3818181818183,0.0010373222875087924,4,0.012653910918172324
theta_iso,0.3,6,49996,16.767781257629395,140651,0.018684484037501208,0.01804417512831691,0.030496623131375244,0.03757678975902223,0.05280996470474214,0.16317872774068576,2.0824886420024042,2557.2909090909093,2554.5272727272727,0.0010806890814853787,0,0.012754975080162956
theta_iso,0.3,1,84411,17.224182844161987,140724,0.018897175268499603,0.0181269541092135,0.03171449856686231,0.03878599369585934,0.06717518522340152,0.182747802542913,2.1396862077421677,2558.6181818181817,2554.418181818182,0.0016415110428924704,0,0.012997072283334755
