load_factor,n_faults,fault_fraction,baseline,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
0.7,8,0.25,no_mitigation,1,70552,14.43728518486023,122727,0.03290361715070272,0.018899725216897423,0.18759661196678573,0.25253622851763785,0.30503660709668506,0.39921291022208294,13.361899478403855,2231.4,2070.109090909091,0.07228238284973966,0,0.07166312221434566
0.7,8,0.25,no_mitigation,2,74186,14.452852249145508,122812,0.03313852185879382,0.0188673195366853,0.18779392588193158,0.2625577682485683,0.32198814896422673,0.41499258778113557,13.91600792778515,2232.9454545454546,2071.2363636363634,0.07241963326059343,0,0.07162166563527994
0.7,8,0.25,adaptive,8,78253,14.701253414154053,123316,0.02302998934720733,0.019366729973175012,0.03639722393572331,0.16881798705532255,0.22998735754352354,0.2845525094101049,8.71690715413255,2242.109090909091,2198.7636363636366,0.019332446722242044,0,0.019283791235524993
0.7,8,0.25,adaptive,6,76194,15.0703444480896,123422,0.02426178415028314,0.019286571553306153,0.03731414407525051,0.1883565582313311,0.2447242893669679,0.29791882678519244,9.766202236137845,2244.0363636363636,2181.109090909091,0.02804200223623017,0,0.027952877120772632
0.7,8,0.25,no_mitigation,3,72611,14.72834300994873,123391,0.03302766624771557,0.01902257597309287,0.18802957936790676,0.2530739264728579,0.2983800797285916,0.37712963944148825,13.303872558102906,2243.4727272727273,2082.018181818182,0.07196635086837776,0,0.07129369240868459
0.7,8,0.25,no_mitigation,4,91883,14.76236867904663,123149,0.03267420996101266,0.01897307276070137,0.18405270398765475,0.24827603949188834,0.2986695920073726,0.404443067829213,13.085705337415805,2239.072727272727,2077.7636363636366,0.07204280992943507,0,0.0714256713412208
0.7,8,0.25,no_mitigation,5,6542,14.81624436378479,123575,0.03339947834416959,0.019133354809303782,0.19057104896270183,0.26012398812110166,0.30989568514192894,0.4069026291458542,13.595315129713363,2246.818181818182,2085.2363636363634,0.07191584058264212,0,0.07117944568076068
0.7,8,0.25,no_mitigation,6,10176,14.876510381698608,123168,0.03277951853406259,0.018928295508313653,0.18637418677799092,0.25189712477681625,0.29897556515678947,0.36939843304788766,13.307966618873762,2239.418181818182,2078.1454545454544,0.0720154585606651,0,0.0713902961808262
0.7,8,0.25,no_mitigation,7,8601,14.80214524269104,123353,0.03316784754012757,0.019093516993429205,0.18876617106568952,0.2550241091736359,0.3003583374794723,0.36216865865448256,13.356581150628207,2242.7818181818184,2081.072727272727,0.0721020161649899,0,0.07131565507121837
0.7,8,0.25,no_mitigation,8,12718,14.537750959396362,122853,0.033011342223805605,0.018943331075709224,0.18595666972490205,0.25707598062631476,0.3297716707140431,0.4240079126209295,13.570790670282895,2233.690909090909,2072.090909090909,0.07234662564202747,0,0.07160590298975197
