experiment,load_factor,baseline,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
E1_many_moderate,0.7,fixed_isolation,7,49,13.844996690750122,112432,0.01949762070278583,0.01860403176565839,0.03335484102267046,0.04349093035290839,0.0661024520804048,0.09213171020978095,2.337715335080716,2248.64,2235.18,0.005985840330155116,21,0.03060516578909919
E1_many_moderate,0.7,fixed_isolation,3,45,13.92489242553711,112083,0.018253709966149213,0.01745807657633236,0.030917169473633516,0.046521410530196934,0.06492293187910489,0.09438830678818277,2.664750055757304,2241.66,2224.8,0.0075212119589946735,49,0.05718976115914099
E1_many_moderate,0.7,fixed_isolation,0,42,13.945003032684326,112205,0.01916010621197065,0.01831533451501066,0.03245652183191645,0.04189252638497606,0.06643961849623664,0.08450563358074703,2.287292451614372,2244.1,2231.3,0.005703845639677376,55,0.031754378147141396
E1_many_moderate,0.7,no_mitigation,7,49,14.04402232170105,112440,0.018757990290564176,0.015863722687839754,0.04397561230848267,0.05771837972446989,0.07102104085460756,0.09101141135878876,3.638388092141423,2248.8,2176.18,0.03229277837068659,0,0.16939701173959446
E1_many_moderate,0.7,fixed_isolation,2,44,14.104102849960327,111757,0.018675911080971275,0.017870678370528026,0.031511250113409515,0.0448441160278754,0.06641278331498947,0.09416491093606183,2.5093684245267065,2235.14,2219.16,0.007149440303515663,47,0.04255661837737233
E1_many_moderate,0.7,fixed_isolation,1,43,14.41607117652893,111940,0.01870658114678287,0.017882394007688873,0.03186878289762054,0.04528630398593084,0.06471062624463911,0.09500368799445269,2.5324519729550268,2238.8,2223.34,0.00690548508129355,21,0.04284438091834911
E1_many_moderate,0.7,lit_blacklist,1,43,12.990992307662964,111530,0.020323280266799502,0.01933026432413598,0.034447534912544764,0.039779573183573905,0.04913930060117416,0.07487488213369886,2.0578908035884793,2230.6,2229.04,0.0006993633999820676,0,0.0021070563973818704
E1_many_moderate,0.7,fixed_isolation,9,51,13.570779085159302,111320,0.018909694309072998,0.018169198432147482,0.03162152209706957,0.03997714166414663,0.0628127022616521,0.09187043459911592,2.2002699686197214,2226.4,2216.06,0.004644268774703557,57,0.02871900826446281
E1_many_moderate,0.7,lit_blacklist,0,42,13.118252992630005,112346,0.021049159228121894,0.019818752045999588,0.035847764038697605,0.04217489624117175,0.049869891166478796,0.06182752819271187,2.1280298650128553,2246.92,2244.92,0.0008901073469460417,0,0.0017624125469531625
E1_many_moderate,0.7,lit_blacklist,2,44,13.130000352859497,111613,0.02030361768632944,0.01937140829424777,0.03405375457398918,0.039160152484399205,0.04749707588833863,0.07027283697557607,2.0215439109828472,2232.26,2231.44,0.0003673407219589116,0,0.0018098250203829303
