slowdown,baseline,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
1.1,fixed_speculation,8,95552,19.522039651870728,127288,0.015055564009308601,0.014225032462315212,0.025423123068464185,0.02904933050521564,0.03510308179120138,0.03987439184735564,2.0421275369439598,2545.76,2545.76,0.0,2273,0.02722173339199296
1.1,fixed_speculation,9,2873,18.407020092010498,127622,0.015061623405977415,0.014281740320809533,0.02531905527205822,0.028987542385092553,0.034928815640521096,0.04094231530985937,2.0296925818526192,2552.44,2552.44,0.0,2281,0.027456081239911615
1.1,fixed_shedding,0,99739,18.400826930999756,127546,0.015192632506668321,0.014449884947898894,0.02572715593933239,0.0292769937487158,0.03550434993596693,0.039770359482906414,2.0261056648048164,2550.92,2550.92,0.0,686,0.006334969344393395
1.1,fixed_shedding,1,53452,18.25291419029236,128681,0.01549032351741061,0.01483379683796926,0.026264874113209657,0.02952418125859424,0.03641663871944494,0.04385661275483699,1.990332049244655,2573.62,2573.62,0.0,140,0.0035436466922078628
1.1,fixed_shedding,2,33670,17.99873447418213,127677,0.015263921045464937,0.01451512806891131,0.025933608079616016,0.029392288947834976,0.03597256610170856,0.04054994443186288,2.0249417578882936,2553.54,2553.54,0.0,197,0.003649835130837974
1.1,fixed_shedding,5,17462,17.93506360054016,127615,0.01522944995135326,0.014467125514997292,0.02582261004533563,0.029314017961182656,0.03583924421958305,0.04502844460652966,2.026250337760213,2552.3,2552.3,0.0,377,0.0036986247698154607
1.1,fixed_shedding,3,32095,18.64377498626709,128090,0.015343881184717915,0.014663714679331363,0.02601973664267695,0.029423469052241257,0.03604387135422742,0.044935102953669315,2.0065494791516847,2561.8,2561.8,0.0,669,0.006518853930829885
1.1,fixed_shedding,4,21096,18.388132572174072,128540,0.015334655765159338,0.01464744484373881,0.025953622608663802,0.029345197083847765,0.03557805340069268,0.042436824084155944,2.0034345510023646,2570.8,2570.8,0.0,146,0.003578652559514548
1.1,fixed_shedding,7,68085,18.025634765625,127674,0.015156473814690897,0.014417196076745853,0.025624118525615813,0.029177006869249844,0.035310267126003034,0.04082726228384814,2.0237643099208977,2553.48,2553.48,0.0,72,0.0026630324106709275
1.1,fixed_shedding,6,87165,18.50602388381958,127677,0.015238493680886582,0.014527805821771267,0.02579445533924769,0.029247128080683145,0.035762475841647795,0.03993585552029444,2.013182750340289,2553.54,2553.54,0.0,455,0.005145797598627788
1.1,fixed_shedding,8,85106,17.984140396118164,128088,0.015315853062994484,0.014646779968971124,0.025907999835620463,0.029305198724917082,0.03524612257931027,0.04266737075561977,2.0007946311065976,2561.76,2561.76,0.0,327,0.0045281369058772095
1.1,fixed_isolation,0,96789,18.162886381149292,127654,0.014824615925670689,0.013829659517665682,0.02502680982085259,0.02903231626610321,0.034353597790314175,0.046113271927289645,2.0992791781329116,2553.08,2553.08,0.0,0,0.029399783790558853
1.1,fixed_isolation,1,90333,18.195857048034668,127624,0.014798565479229656,0.013783150598079885,0.02496453261480242,0.02892289757445021,0.034538512430011326,0.04055331596529044,2.098424258563889,2552.48,2552.48,0.0,0,0.029453707766564283
1.1,fixed_shedding,9,13319,18.56651520729065,127913,0.01533649355731582,0.014676919513185283,0.025956886429875675,0.029346399554450783,0.035765718003470705,0.04934439989033734,1.9994931176182373,2558.26,2558.26,0.0,427,0.0046672347611267035
1.1,fixed_isolation,2,62858,18.45474600791931,127313,0.014794440617917208,0.013777838107184692,0.024891728189567884,0.028892807166709677,0.03439503899764499,0.04087435818199481,2.097049402231183,2546.26,2546.26,0.0,0,0.02958849449781248
1.1,fixed_isolation,3,64433,17.616288661956787,128176,0.014851755756656185,0.013876265531635568,0.02507157048965336,0.02894057967397412,0.03411262512908335,0.04331950951727492,2.08561731598422,2563.52,2563.52,0.0,0,0.02971695169142429
1.1,fixed_isolation,4,60799,18.58295464515686,128613,0.014943275123009995,0.014016929938222233,0.025217590458100146,0.02904384747315817,0.03451829002871814,0.041413446901295003,2.072054836627214,2572.26,2572.26,0.0,0,0.02960820445833625
1.1,fixed_isolation,5,30502,18.523918390274048,128213,0.014853004841597527,0.013852086409748665,0.025130862301674026,0.028973093490054686,0.034214928299557766,0.04213238400826924,2.091605021295877,2564.26,2564.26,0.0,0,0.02963038069462535
1.1,fixed_isolation,6,26868,18.296555519104004,127719,0.01481975965415311,0.01381620905665315,0.02499499680095027,0.02900152303853872,0.03475974569618077,0.04620458082923662,2.0990941089280297,2554.38,2554.38,0.0,0,0.029627541712666086
1.1,fixed_isolation,7,28443,18.089534282684326,127899,0.01480625704554282,0.013824665728435548,0.02491944669219314,0.02879534942476042,0.03360992409524837,0.03995623183427455,2.08289661322748,2557.98,2557.98,0.0,0,0.029234004957036413
1.1,fixed_isolation,8,24809,18.24471664428711,127783,0.014826792968971284,0.01386228845842652,0.024962957281561768,0.02893373972293751,0.034791386248371074,0.04092924170856094,2.0872267814734045,2555.66,2555.66,0.0,0,0.029354452470203393
1.1,fixed_isolation,9,94512,17.864625453948975,128577,0.014938873583250816,0.014026385248008921,0.025302521017513152,0.029041755366810255,0.03433645551029176,0.04375664291973891,2.0705088911580267,2571.54,2571.54,0.0,0,0.029367616292182895
1.1,adaptive,0,68710,18.350718021392822,127025,0.014908545264397265,0.01405526275745217,0.02493143964227328,0.0288090110571781,0.03435114457464811,0.0398547612565352,2.0496956587953807,2540.5,2540.5,0.0,2282,0.027325329659515844
1.1,adaptive,1,67135,18.592790842056274,127602,0.015021749491622773,0.014189432334791974,0.025297226054121144,0.028987178584486,0.03464217091240398,0.04086081763303895,2.042870912701031,2552.04,2552.04,0.0,2328,0.027295810410495135
1.1,adaptive,2,86056,18.24350357055664,127997,0.015091439071995155,0.014346774357008485,0.02533969467021535,0.028991207460696555,0.034968760146865445,0.04332091586755382,2.0207474334838325,2559.94,2559.94,0.0,2287,0.0271959499050759
1.1,adaptive,7,48359,17.615339517593384,127070,0.014965457744452328,0.01409447748281245,0.025171472793700998,0.028901912921688287,0.03459155894746237,0.039785558722867265,2.05058420625616,2541.4,2541.4,0.0,2299,0.027543873455575667
1.1,adaptive,6,50066,17.77815890312195,127323,0.014991735167908025,0.014130120230689158,0.025249468778589794,0.02900391564916589,0.03502474469980279,0.03985538619787121,2.052630492568095,2546.46,2546.46,0.0,2303,0.026892234710146633
1.1,adaptive,4,83997,18.479914903640747,127496,0.015055485249502589,0.014263080954750151,0.025320318848871537,0.0289728180192828,0.03475388699750205,0.04222970522013014,2.0313155419365225,2549.92,2549.92,0.0,2286,0.027396937943151158
1.1,adaptive,3,82422,18.638391971588135,128143,0.015097739423601417,0.014342598417979247,0.025370754334893064,0.02908670318056011,0.034715039575506264,0.04263339990649939,2.027993975212909,2562.86,2562.86,0.0,2251,0.02712594523305994
1.1,adaptive,5,3125,18.448198556900024,127660,0.015051589762385058,0.014239701388063075,0.02530802558698219,0.028997437746989124,0.0351441340096094,0.04348837241683512,2.0363796231919045,2553.2,2553.2,0.0,2231,0.026923076923076925
1.15,no_mitigation,0,90699,17.21561908721924,128575,0.014985285570888745,0.014080148793880198,0.025327837309223597,0.029179126029064684,0.03449379098123047,0.0442908231920498,2.072359209850617,2571.5,2571.5,0.0,0,0.028963639898891697
1.1,adaptive,8,48007,18.590826511383057,128244,0.015143408137070222,0.014396411681289578,0.025493937227432796,0.02913089507489103,0.035028187748903566,0.03948239138715337,2.0234830539579005,2564.88,2564.88,0.0,2303,0.02714357006955491
1.15,no_mitigation,1,62492,17.68741512298584,127398,0.01481218125023944,0.013805173714782626,0.024975297063212304,0.028924676348470655,0.03398344289338749,0.045503304588756066,2.0952055327994907,2547.96,2547.96,0.0,0,0.029003595032889056
1.1,adaptive,9,17710,18.66444182395935,127603,0.015065086346040549,0.014285945444818537,0.025406907768423526,0.029081942963840524,0.03478251791688669,0.03989848318158451,2.035703067478005,2552.06,2552.06,0.0,2297,0.027107513146242643
1.15,no_mitigation,2,32195,17.619771718978882,128181,0.014944809727299313,0.013991732711588156,0.02524956108945986,0.029135849478777228,0.034962023226359426,0.04262540588151609,2.0823617831583143,2563.62,2563.62,0.0,0,0.028803020728501105
1.15,no_mitigation,3,28561,17.795081615447998,127813,0.014861634003478981,0.013850328415990987,0.025098170091504102,0.029083854951977205,0.03490284278653386,0.04542603541003132,2.0998675322671954,2556.26,2556.26,0.0,0,0.02889377449868167
1.15,no_mitigation,4,30136,17.356577157974243,128042,0.014926355585942762,0.013982902856994883,0.025164991899151445,0.02919838919633871,0.03501982151722109,0.04368124471909596,2.0881493274289857,2560.84,2560.84,0.0,0,0.02888895831055435
1.15,no_mitigation,5,26502,17.79483914375305,127790,0.01491827623470059,0.013961982677699325,0.025190180644073617,0.02901483570822606,0.03467358265400259,0.04301845945538929,2.0781314787454788,2555.8,2555.8,0.0,0,0.028664214727286957
1.15,no_mitigation,6,96205,17.94617509841919,127757,0.014847579499212858,0.013857803536801327,0.02500174434727853,0.028936007839984092,0.03423542268642341,0.045625057032921745,2.0880659595974564,2555.14,2555.14,0.0,0,0.028961231087141995
1.15,no_mitigation,8,94146,17.34541893005371,128165,0.01491373520910974,0.013930181105649808,0.025224827924772333,0.029094802124281217,0.03447483695775384,0.04354691050897941,2.0886162142199955,2563.3,2563.3,0.0,0,0.02859595053251668
1.15,no_mitigation,7,92571,17.733074188232422,128004,0.014871850081551731,0.013893624279567973,0.025100255389163533,0.02901233033176485,0.034453767368566576,0.04087626905930364,2.0881758242469903,2560.08,2560.08,0.0,0,0.02879597512577732
1.15,no_mitigation,9,4279,17.29659676551819,127672,0.014898521551356082,0.013934283097352562,0.025188493895566738,0.029155445240178983,0.03450797752711539,0.04447878833509833,2.092353444844131,2553.44,2553.44,0.0,0,0.02886302399899743
1.15,fixed_speculation,0,49908,18.087934732437134,127849,0.015156110260072235,0.014383345706143302,0.025553227462199856,0.02911563027660741,0.03533129591528331,0.039902398800663264,2.0242599233481378,2556.98,2556.98,0.0,2221,0.02618714264483883
1.15,fixed_speculation,1,48517,18.104854345321655,127212,0.01505123497833545,0.01422091002621162,0.025326467632759628,0.029106983165608752,0.035610599172253496,0.04481224717562071,2.046773596904804,2544.24,2544.24,0.0,2220,0.026436185265540986
1.15,fixed_speculation,2,47849,18.44728446006775,127433,0.015068095692515644,0.014218954023903052,0.025395284496188705,0.02910393184974083,0.035251726285861935,0.040327185914424746,2.046840562309653,2548.66,2548.66,0.0,2219,0.025746863057449797
1.15,fixed_speculation,4,13918,18.305875539779663,127483,0.015068147858705612,0.014255375320210817,0.025340188784211647,0.029062546140521155,0.034628582022685685,0.03958920392902954,2.03870789002077,2549.66,2549.66,0.0,2183,0.026466273934563824
1.15,fixed_speculation,6,82932,18.389180660247803,127579,0.015069296699333759,0.014279901879252321,0.025288324623759444,0.029003468052481447,0.03445512786612728,0.039588270884969745,2.0310691416319475,2551.58,2551.58,0.0,2193,0.026164180625338027
1.15,fixed_speculation,3,82448,18.77449870109558,127762,0.015130440967144039,0.014407605873779872,0.025419350532814276,0.028984580241956798,0.03450646106365459,0.04342159427280734,2.011755491917313,2555.24,2555.24,0.0,2225,0.02598581737918943
1.15,fixed_speculation,5,84507,18.48499870300293,127536,0.01504581836156271,0.014257888528574014,0.02525191584369324,0.02900625753539625,0.03471196079187386,0.043013801872515245,2.0344006391454985,2550.72,2550.72,0.0,2194,0.025945615355664284
1.15,fixed_speculation,7,81562,18.73513627052307,127536,0.015097185020211366,0.014299578005640967,0.025372665198359456,0.028999369192153422,0.03478150617092667,0.040122114995057245,2.0279877616467847,2550.72,2550.72,0.0,2183,0.026008342742441348
1.15,fixed_speculation,8,16863,18.547412633895874,127550,0.015072985611839644,0.014294956843524886,0.02533408344268773,0.02900464292576302,0.034447735492334285,0.04461926935642069,2.0290122763750142,2551.0,2551.0,0.0,2224,0.025793806350450803
1.15,fixed_shedding,0,39462,18.295848846435547,127794,0.015262482062144613,0.014547211518440406,0.025827674110131933,0.02925075432846408,0.03545226199910884,0.046485794055215024,2.010746478208906,2555.88,2555.88,0.0,538,0.005947071067499257
1.15,fixed_shedding,1,58963,17.88962483406067,127764,0.015302728592343637,0.014566654119181344,0.025966803495843915,0.029393973257159384,0.03605644415877877,0.042485572325418275,2.017894639130166,2555.28,2555.28,0.0,795,0.00652766037381422
1.15,fixed_speculation,9,20497,18.975476026535034,127565,0.015129460608658241,0.014340064430946597,0.025553548060368664,0.029154621017256233,0.03546473534643462,0.044846314531014286,2.033088565093129,2551.3,2551.3,0.0,2194,0.026080821541959003
1.15,fixed_shedding,2,5531,18.3017475605011,128379,0.015403903182465277,0.014736386929905976,0.02611704537507879,0.029444623306099097,0.03608260074132478,0.046868199845896186,1.9980897248527232,2567.58,2567.58,0.0,218,0.003396194081586552
1.15,fixed_shedding,3,92894,18.026878833770752,127922,0.015317392186053248,0.014624395720304051,0.025934978487318357,0.02932021952986999,0.03569993226938555,0.04196407855351225,2.00488417372095,2558.44,2558.44,0.0,112,0.00304873282156314
1.15,fixed_shedding,4,3472,18.08536195755005,127711,0.015324137984977265,0.014593014828513162,0.025968602461245993,0.029460395419584267,0.036069311818147445,0.04103949911197624,2.0188011706821447,2554.22,2554.22,0.0,288,0.004400560640821855
1.15,fixed_shedding,5,94953,18.219513654708862,128426,0.015406299427114915,0.0147409107189711,0.026106100982693725,0.0294864966713706,0.03595705020825141,0.047850496469521886,2.000317160419565,2568.52,2568.52,0.0,208,0.0038309999532804883
1.15,fixed_shedding,7,28884,17.89129137992859,128280,0.015358525015408209,0.014704135293047926,0.02600919146428441,0.029365730959346574,0.03540565613863935,0.039920596616903836,1.9971069616878871,2565.6,2565.6,0.0,733,0.006454630495790458
1.15,fixed_shedding,6,69541,18.084754943847656,127749,0.01529395720560528,0.014558236606326602,0.025923078284848338,0.02933883182502186,0.036038982029711356,0.04483676314267271,2.0152737325530223,2554.98,2554.98,0.0,437,0.005612568395838715
1.15,fixed_shedding,8,27309,18.40831470489502,128690,0.015423751872315736,0.014752981127452713,0.026235849970337094,0.02958338867271177,0.03643262806669717,0.04801966293116422,2.005248187951808,2573.8,2573.8,0.0,29,0.002774108322324967
1.15,fixed_shedding,9,30943,18.27285885810852,128158,0.01533641627463864,0.014684102789873421,0.025955397729457628,0.0292907805016749,0.03549416848828548,0.04371454205523584,1.9947272857470504,2563.16,2563.16,0.0,211,0.0037063624588398697
1.15,fixed_isolation,0,15626,18.10733985900879,128629,0.015026682744193932,0.014102798913839365,0.025529603566761226,0.029351266751610296,0.035707741323772135,0.04393566322977449,2.081236989262273,2572.58,2572.58,0.0,0,0.028974803504652917
1.15,fixed_isolation,1,48868,17.735244750976562,127570,0.014863655649620864,0.013856606242455882,0.02510854042080117,0.029072838470766266,0.034954094689854866,0.04573277098776174,2.0981211389040326,2551.4,2551.4,0.0,0,0.028878262914478325
1.15,fixed_isolation,2,49557,17.76456594467163,126855,0.014746663968227207,0.013681165554270791,0.024847808088469828,0.02889486076533046,0.03410358992875388,0.04416523953454288,2.1120174776563885,2537.1,2537.1,0.0,0,0.028812423633282094
1.15,fixed_isolation,3,46809,18.11584782600403,127976,0.01490659316103818,0.013952228148880863,0.025199939232292135,0.02907638398768775,0.034606416003163554,0.04778810217762697,2.0839957372701092,2559.52,2559.52,0.0,0,0.028583484403325622
1.15,fixed_isolation,4,51616,18.170670986175537,128043,0.014911971739669114,0.013959354309157845,0.025167134771657017,0.029039383738109024,0.03447562029905874,0.04654315510916973,2.0802813006227754,2560.86,2560.86,0.0,0,0.028545098131096586
1.15,fixed_isolation,5,12878,18.14643692970276,128104,0.01491035147684501,0.013964218064479006,0.025158594645333206,0.029077988314394024,0.03483573517131311,0.045591133763409175,2.0823212714187087,2562.08,2562.08,0.0,0,0.028851558109036408
1.15,fixed_isolation,6,85547,17.84451198577881,127911,0.014909637397176032,0.01393281928591783,0.02520556229545612,0.029124522998753826,0.03444057094632927,0.0446907070707212,2.09035389041402,2558.22,2558.22,0.0,0,0.028730914463963225
1.15,fixed_isolation,8,87606,18.18878197669983,127293,0.014797765909326736,0.013781903532667172,0.024902031691917157,0.028986484575401334,0.03422325157181699,0.04309149495352216,2.103227939935498,2545.86,2545.86,0.0,0,0.02866614817782596
1.15,fixed_isolation,7,67644,18.47996687889099,127149,0.01480542958366374,0.013784741418742641,0.02498829357295484,0.028983252530033497,0.034937398014832234,0.046224158245486535,2.102560479707364,2542.98,2542.98,0.0,0,0.028777261323329324
1.15,fixed_isolation,9,17903,18.484368085861206,127502,0.014865196479494632,0.013868606747994505,0.025119647296446244,0.02902853769148729,0.03433192034104356,0.04415012886073022,2.093111313844487,2550.04,2550.04,0.0,0,0.028972094555379524
1.15,adaptive,0,97637,18.691099882125854,127814,0.015111078214843747,0.014372895930639729,0.02536403966438562,0.029008772737070098,0.03477061003872757,0.039969928278118516,2.0182969999267875,2556.28,2556.28,0.0,2183,0.02606913170701175
1.15,adaptive,1,27934,18.346415996551514,127548,0.015058573845335372,0.014279256622932834,0.025270594015012367,0.028987517536072465,0.03421108549578144,0.039693452574638854,2.0300438812422352,2550.96,2550.96,0.0,2205,0.026139178975758147
1.15,adaptive,2,68432,18.270435571670532,127285,0.015022999999444167,0.014227270763107924,0.025164919627138703,0.028935584520196758,0.034131400503172454,0.042831519463380374,2.0338113333182832,2545.7,2545.7,0.0,2162,0.026012491652590643
1.15,adaptive,3,29993,19.06054401397705,128102,0.015142841251739455,0.01441454781982543,0.02541629733024706,0.02906930468948213,0.034895453852972505,0.042854949015787014,2.0166643486034914,2562.04,2562.04,0.0,2192,0.026564768699942235
1.15,adaptive,4,66373,18.61463236808777,127491,0.015101012498875086,0.014304660561037963,0.025440978767752753,0.02909867569447258,0.03507804790220462,0.04445371380957397,2.034209450151479,2549.82,2549.82,0.0,2186,0.02621361507871144
1.15,adaptive,6,62349,18.273301124572754,128315,0.015219728623537505,0.014478939081925546,0.025684250814980915,0.02920205501073454,0.03513396413235196,0.03992142654473341,2.0168642775207375,2566.3,2566.3,0.0,2186,0.02581927288313915
1.15,adaptive,5,63924,18.51298999786377,127967,0.015131320357552224,0.0143532503230972,0.02548471586357692,0.029110847022367776,0.034928221464852825,0.041556328674403176,2.0281710669758684,2559.34,2559.34,0.0,2235,0.026303656411418568
1.15,adaptive,7,65983,18.222652435302734,127186,0.015016863266441402,0.014192469856919132,0.02521614443230069,0.028924527547774914,0.03425646565254074,0.03977996488742974,2.038019304559142,2543.72,2543.72,0.0,2197,0.02628433947132546
1.15,adaptive,8,87208,18.299203634262085,128091,0.015108212309655814,0.014363592419044835,0.025310298708488332,0.028930764661425818,0.034784509450303064,0.04212801511658881,2.0141733222021965,2561.82,2561.82,0.0,2212,0.026426524892459266
1.15,adaptive,9,86,18.142452001571655,127853,0.015084021954268678,0.014313106489833416,0.02531320934045169,0.028990844925765754,0.03407258269957161,0.0399633701784623,2.025475388334316,2557.06,2557.06,0.0,2164,0.026585218962402134
1.2,no_mitigation,0,12896,17.863107442855835,128174,0.015001611337039552,0.014061907704292054,0.025448331150753487,0.02929097022008023,0.03525132195348995,0.04481659235830904,2.083001171394396,2563.48,2563.48,0.0,0,0.027993196748170454
1.2,no_mitigation,1,40295,17.836816787719727,128423,0.01494960487343775,0.013964291319773281,0.025316978595378712,0.029129174433835628,0.0350407583883155,0.04752060542316627,2.0859758484549116,2568.46,2568.46,0.0,0,0.027752038186306192
1.2,no_mitigation,2,9998,17.373537063598633,127539,0.014937880684761878,0.013954337214975965,0.025291589569291152,0.029257463745137498,0.03526055086073735,0.04510110824721636,2.096657354226615,2550.78,2550.78,0.0,0,0.02777189722359435
1.2,no_mitigation,3,45252,17.33405637741089,127805,0.01493578638041437,0.013928546916037732,0.02529699723675946,0.02913316453648178,0.03515519180429893,0.04754387905936852,2.0916154938557883,2556.1,2556.1,0.0,0,0.027768866632760847
1.2,no_mitigation,4,7939,17.94582200050354,127983,0.0149504557217119,0.013980219689806006,0.025240379925795507,0.029208044423120607,0.035444427310423375,0.044715148248755554,2.0892407323483133,2559.66,2559.66,0.0,0,0.027652110045865465
1.2,no_mitigation,5,4305,17.57086706161499,128328,0.014973041420202992,0.014069847020511617,0.025222573171256705,0.029150779219592943,0.0347648179937869,0.045034498272315204,2.071861845910315,2566.56,2566.56,0.0,0,0.02793622592107724
1.2,no_mitigation,6,5880,17.227522134780884,127288,0.014870509735177232,0.013869304919300163,0.025095723165916788,0.02902400724261141,0.03478884078625797,0.04630318890172802,2.092679295140621,2545.76,2545.76,0.0,0,0.027755954999685754
1.2,no_mitigation,7,81242,17.309783458709717,127892,0.014877519331817246,0.013899850153080706,0.02505269413714721,0.029095121240997873,0.03520783728499448,0.04689469988915462,2.093196755401665,2557.84,2557.84,0.0,0,0.027843805711068714
1.2,no_mitigation,8,71949,17.656405687332153,128184,0.014947941658319232,0.01397447641532068,0.025254910847804974,0.02920337378676997,0.03534247509725261,0.04579221403306377,2.089765148893403,2563.68,2563.68,0.0,0,0.028139237346314672
1.2,no_mitigation,9,26476,17.905864715576172,128028,0.014959164301987345,0.013986858483685083,0.0253422946733691,0.029240094957888194,0.03554608229802249,0.04363358435855247,2.0905405593396966,2560.56,2560.56,0.0,0,0.0278142281375949
1.2,fixed_speculation,1,1375,18.416484117507935,127843,0.015176994702892408,0.014441025402604168,0.025506516443667235,0.029071763853567845,0.03462450606070025,0.042887306204672626,2.0131370898582657,2556.86,2556.86,0.0,2134,0.02531229711442942
1.2,fixed_speculation,0,5009,18.97304058074951,127851,0.01518960380032916,0.014407814894134674,0.02569404047338253,0.029326402000430463,0.0356998067939048,0.046557509984493706,2.0354510531898247,2557.02,2557.02,0.0,2153,0.024950919429648576
1.2,fixed_speculation,2,71078,18.71684432029724,128254,0.015282749606623526,0.014573750152335307,0.02571990134907124,0.029266846258169433,0.03515565934147613,0.04359749067870666,2.008189103851193,2565.08,2565.08,0.0,2194,0.024802345345954123
1.2,fixed_speculation,3,27347,18.486111164093018,127869,0.015129542056990523,0.014363361681219544,0.025432869523269726,0.029042426841105563,0.03466630513966333,0.04148909336206685,2.0219797764390535,2557.38,2557.38,0.0,2172,0.025510483385339684
1.2,fixed_speculation,4,69019,18.69191336631775,127818,0.015137109674010364,0.014352390968067397,0.02548553507799056,0.029163642777333923,0.035221497476042404,0.03999561347666969,2.031971038290418,2556.36,2556.36,0.0,2126,0.02512948098076953
1.2,fixed_speculation,5,29406,18.66440486907959,127484,0.015108586752654878,0.014303596373043348,0.025391496772892805,0.029014258433734452,0.03485744769805132,0.044474096332763224,2.0284589747243507,2549.68,2549.68,0.0,2190,0.025195318628220012
1.2,fixed_speculation,6,33040,18.54940915107727,127393,0.015116616616808735,0.014274766870393307,0.025528576958295447,0.029153419052309174,0.03510731599239037,0.04791646945596284,2.042304390467844,2547.86,2547.86,0.0,2178,0.02472663333150173
1.2,fixed_speculation,7,63337,18.371158123016357,127184,0.015074930408923251,0.014285329585225881,0.025261016963603555,0.02900021794976453,0.03483724267679107,0.04038588835296508,2.0300699243059133,2543.68,2543.68,0.0,2153,0.025113221788904266
1.2,fixed_speculation,9,65396,18.150562286376953,127136,0.01509256823759204,0.014306479270446815,0.02537499293182144,0.029033529190126462,0.03420338939693494,0.03971850597478266,2.029397215155626,2542.72,2542.72,0.0,2160,0.02565756355398943
1.2,fixed_speculation,8,61762,18.36926555633545,127688,0.015131615168365267,0.014372854914331157,0.02546874567998074,0.02908015982700391,0.034562946477974345,0.04024667810547733,2.023269559202752,2553.76,2553.76,0.0,2124,0.02506108639809536
1.2,fixed_shedding,0,5437,18.321669578552246,128266,0.015333543646274646,0.014656031923235169,0.0259733113390741,0.029372440129090106,0.03588425500930855,0.04837524033596807,2.004119551795193,2565.32,2565.32,0.0,388,0.004927260536697176
1.2,fixed_shedding,1,90929,18.232979774475098,127917,0.015339998123101122,0.014641517913759117,0.025950278855530935,0.02936144787378282,0.03581142213000613,0.044586449652442184,2.005355458821035,2558.34,2558.34,0.0,601,0.004885980753144617
1.2,fixed_shedding,2,60632,18.643296003341675,128375,0.015369140515180606,0.014684917263707575,0.0260586201097098,0.02943495630054258,0.03603913770188827,0.04943255707153682,2.0044346026578146,2567.5,2567.5,0.0,300,0.003700097370983447
1.2,fixed_shedding,4,58573,18.128456592559814,127980,0.015259705319863308,0.014526160761678675,0.02579308293906609,0.029283223325996102,0.03540270190734184,0.04492258742423516,2.0158955835906687,2559.6,2559.6,0.0,442,0.004789810907954368
1.2,fixed_shedding,3,37793,18.383827924728394,128018,0.01526472497997068,0.01451985373765563,0.025819451268870704,0.029317498741359138,0.03520269116927553,0.0421314782584048,2.0191318226110955,2560.36,2560.36,0.0,449,0.005475792466684373
1.2,fixed_shedding,5,39852,18.278632640838623,127936,0.015263666163926852,0.014549127543777018,0.025840967314956664,0.029288261805248957,0.035182032525561104,0.03997159794602112,2.013059664032995,2558.72,2558.72,0.0,216,0.0037675087543771885
1.2,fixed_shedding,6,24642,18.258776664733887,128070,0.015290830675160924,0.014592259966114796,0.025886841914095265,0.029331221579519683,0.035442737396647626,0.0445055567580539,2.010053387729574,2561.4,2561.4,0.0,388,0.0044975404075896
1.2,fixed_shedding,7,73783,18.472598791122437,127890,0.01527951164364042,0.014574097457023427,0.025811597131763887,0.02926026108860171,0.03537448160765687,0.040554200676876206,2.007689407518052,2557.8,2557.8,0.0,146,0.0031198686371100163
1.2,fixed_shedding,8,22583,18.208619117736816,127921,0.015256338336190993,0.014543811545159713,0.02572212553105402,0.029259767904646596,0.035042717470152036,0.03995100192046763,2.0118362929685008,2558.42,2558.42,0.0,135,0.003509978815049914
1.2,fixed_shedding,9,75842,18.23330807685852,127812,0.015329909452855698,0.014633256889718282,0.026024092351640604,0.02945115265063652,0.0358759248569786,0.041466827073129764,2.0126177564291714,2556.24,2556.24,0.0,242,0.0032626044502863582
1.2,fixed_isolation,0,34266,18.08045721054077,127496,0.014924596888244634,0.013932024827013834,0.02525509872336329,0.029179621415194923,0.03527520268138153,0.05031648458334814,2.094427893827493,2549.92,2549.9,7.843383321829704e-06,0,0.027985191692288386
1.2,fixed_isolation,1,96031,18.394935607910156,128066,0.014944576276184325,0.013996483559921558,0.02520428048683243,0.029237020465174277,0.03531455573815066,0.04736054458132344,2.0888832784324105,2561.32,2561.32,0.0,0,0.027813783517873596
1.2,fixed_isolation,2,335,17.96595048904419,128315,0.014967496361059752,0.014026287327709497,0.025227907608361196,0.02912546505311266,0.03504261063408059,0.05044045523384,2.0764914030795683,2566.3,2566.28,7.793321123796906e-06,0,0.028024782761173674
1.2,fixed_isolation,4,96515,18.021997213363647,128227,0.015042148496320013,0.014139720360834218,0.025505254606997593,0.02932833640303905,0.035256560552016085,0.047752357608707996,2.0741807938632197,2564.54,2564.54,0.0,0,0.027700874230856216
1.2,fixed_isolation,3,98090,18.279134035110474,127756,0.014898972590470618,0.013889100492516349,0.025239366007845376,0.029104895459918012,0.03480035786541529,0.04648464323805257,2.0955205468921587,2555.12,2555.12,0.0,0,0.027740380099564796
1.2,fixed_isolation,5,67979,17.94295907020569,128160,0.014950963100352606,0.013989313071609999,0.025301519919793587,0.029134842951786415,0.03505036099848809,0.046171876819393276,2.0826500059472433,2563.2,2563.2,0.0,0,0.02769975031210986
1.2,fixed_isolation,6,30446,18.093159437179565,128189,0.014979877592716913,0.014022384056918469,0.025338215207383986,0.029239166343028273,0.03529483306963367,0.046462695411065624,2.085177971473548,2563.78,2563.78,0.0,0,0.027514061268907628
1.2,fixed_isolation,7,34080,17.665798902511597,127760,0.014880174513541055,0.013879284639235934,0.025084574996605005,0.029066382532528228,0.03481174062223402,0.04391419135442476,2.09422771331883,2555.2,2555.2,0.0,0,0.02776299311208516
